,duration,src_bytes,dst_bytes,wrong_fragment,urgent,dst_host_count,dst_host_srv_count,count,srv_count,attack_state
76498,0,221,1554,0,0,94,255,11,12,0
76500,0,214,1400,0,0,255,255,35,35,0
76502,0,7321,0,0,0,57,39,1,1,0
76504,0,249,726,0,0,255,255,20,20,0
76505,0,209,820,0,0,255,255,1,1,0
76509,0,103,143,0,0,255,253,1,1,0
76510,0,226,2402,0,0,100,255,8,11,0
76512,0,0,0,0,0,36,253,1,1,0
76516,0,44,44,0,0,255,255,122,204,0
76518,189,317,4415,0,0,31,255,1,1,0
76519,28,46,46,0,0,115,110,9,11,0
76521,0,236,16120,0,0,1,255,1,1,0
76524,0,317,303,0,0,45,255,12,14,0
76525,3285,145,105,0,0,255,2,2,2,0
76527,0,241,389,0,0,3,255,1,1,0
76531,0,45,45,0,0,255,232,247,247,0
76536,0,40494,0,0,0,120,59,11,11,0
76538,0,251,338,0,0,255,255,4,4,0
76540,0,241,3828,0,0,255,255,5,6,0
76544,0,284,1784,0,0,2,255,2,2,0
76547,0,213,1410,0,0,191,255,7,7,0
76549,0,1435,328,0,0,30,154,1,21,0
76551,0,226,1041,0,0,55,255,2,2,0
76553,0,216,402,0,0,12,255,12,12,0
76554,0,0,0,0,0,3,10,1,1,0
76555,0,318,19361,0,0,17,255,16,17,0
76556,0,302,9675,0,0,16,255,16,20,0
76557,0,45,74,0,0,255,254,195,195,0
76558,0,88382,0,0,0,125,72,17,18,0
76560,0,33,89,0,0,255,211,1,3,0
76561,0,43,43,0,0,255,254,118,117,0
76563,0,301,1574,0,0,32,255,6,6,0
76564,0,0,0,0,0,4,245,1,1,0
76566,0,0,0,0,0,4,225,1,2,0
76569,1689,147,105,0,0,255,2,1,1,0
76570,0,1089,329,0,0,34,123,4,1,0
76573,0,145,0,0,0,255,1,3,1,0
76574,0,772,481,0,0,255,14,1,1,0
76575,0,294,545,0,0,102,255,3,3,0
76577,0,0,0,0,0,29,255,1,1,0
76578,0,344,269,0,0,255,255,16,50,0
76579,0,290,1828,0,0,77,255,3,3,0
76582,0,276,0,0,0,255,103,2,2,0
76590,0,44,125,0,0,255,254,157,239,0
76591,8,42,42,0,0,255,252,2,2,0
76594,0,30,0,0,0,255,255,2,2,0
76596,0,570,327,0,0,78,59,1,1,0
76598,0,43,128,0,0,103,64,178,178,0
76601,0,203,6356,0,0,255,255,8,8,0
76605,0,850,335,0,0,110,207,1,1,0
76606,0,257,1290,0,0,62,255,3,14,0
76607,0,307,9717,0,0,1,255,1,22,0
76608,0,7328,7670,0,0,43,255,19,19,0
76613,0,353,4580,0,0,5,255,5,5,0
76614,0,231,307,0,0,101,255,14,14,0
76618,3,0,4,0,0,6,6,1,1,0
76619,0,192,0,0,0,255,117,2,2,0
76621,0,202,14074,0,0,255,255,1,3,0
76622,0,673,335,0,0,121,87,1,1,0
76623,0,199,595,0,0,33,255,14,18,0
76629,0,268,745,0,0,91,255,2,3,0
76630,0,748,0,0,0,45,82,1,3,0
76631,0,641,0,0,0,153,28,2,2,0
76636,0,0,0,0,0,23,198,13,13,0
76638,0,2191,0,0,0,39,70,15,15,0
76639,5,140,2166,0,0,1,2,1,1,0
76640,0,214,334,0,0,20,255,3,8,0
76641,0,14238,1858,0,0,33,133,1,1,0
76643,0,378,364,0,0,137,255,1,1,0
76645,0,326,396,0,0,255,255,7,45,0
76649,27,938,2720,0,0,219,60,1,1,0
76650,0,306,6924,0,0,253,255,28,28,0
76652,0,234,1719,0,0,49,255,11,11,0
76655,0,1154,367,0,0,90,201,1,4,0
76656,0,219,8111,0,0,83,255,4,4,0
76658,0,716,327,0,0,192,115,1,1,0
76659,0,210,2606,0,0,255,255,15,17,0
76660,0,46,46,0,0,255,255,141,141,0
76661,0,262,13985,0,0,20,24,2,2,0
76664,0,305,3919,0,0,110,217,1,1,0
76666,0,297,545,0,0,122,255,16,16,0
76668,0,309,6086,0,0,255,255,3,12,0
76669,0,316,1423,0,0,255,255,14,20,0
76671,0,10044,0,0,0,25,60,12,12,0
76672,0,213,24572,0,0,255,255,2,6,0
76673,0,333,6202,0,0,70,255,15,52,0
76674,0,324,6651,0,0,24,255,4,4,0
76676,0,33,33,0,0,255,221,2,4,0
76677,0,238,397,0,0,255,255,3,4,0
76678,0,0,4,0,0,14,14,1,1,0
76679,0,3468,0,0,0,255,101,20,21,0
76680,0,324,466,0,0,61,255,6,6,0
76681,0,45,98,0,0,255,254,262,262,0
76684,0,12286,0,0,0,117,27,9,9,0
76685,0,221,274,0,0,56,255,25,74,0
76688,0,44,77,0,0,255,206,276,276,0
76690,0,212,2526,0,0,255,255,21,22,0
76693,0,289,47595,0,0,20,255,7,7,0
76694,0,275,498,0,0,24,122,6,6,0
76696,0,333,3550,0,0,3,255,2,2,0
76697,0,1363,0,0,0,117,1,8,1,0
76698,0,105,147,0,0,255,205,8,1,0
76699,0,256,340,0,0,5,255,2,20,0
76700,0,365,468,0,0,255,255,4,4,0
76701,0,231,0,0,0,1,255,1,1,0
76702,3,844,326,0,0,57,48,1,2,0
76707,0,45,111,0,0,106,228,18,21,0
76708,0,30,90,0,0,45,197,1,1,0
76710,0,44,157,0,0,255,253,74,154,0
76711,0,131,44,0,0,166,133,277,276,0
76716,0,221,1421,0,0,96,255,15,15,0
76717,0,245,0,0,0,24,20,2,2,0
76719,0,44,78,0,0,255,254,222,222,0
76721,0,1342,0,0,0,73,26,16,16,0
76722,0,324,294,0,0,255,255,4,4,0
76723,0,33,0,0,0,255,16,1,5,0
76725,0,244,290,0,0,255,255,6,11,0
76728,0,46,153,0,0,255,243,79,159,0
76730,0,202,798,0,0,167,255,11,11,0
76731,0,43,122,0,0,242,207,277,276,0
76733,0,45,130,0,0,189,219,78,157,0
76734,0,124,0,0,0,255,1,3,1,0
76735,0,0,0,0,0,4,255,3,6,0
76738,0,220,1735,0,0,255,255,3,3,0
76740,0,233,403,0,0,92,255,22,22,0
76747,4,1212,334,0,0,82,142,1,1,0
76749,0,222,281,0,0,212,255,5,5,0
76753,0,332,1451,0,0,22,255,2,2,0
76754,0,909,328,0,0,59,203,1,3,0
76755,0,219,426,0,0,9,255,4,5,0
76756,0,1668,283,0,0,16,173,1,1,0
76758,0,217,337,0,0,53,255,26,26,0
76759,0,327,4029,0,0,125,255,1,18,0
76762,0,17,0,0,0,255,237,1,1,0
76764,0,567,0,0,0,117,25,1,1,0
76768,0,276,3652,0,0,76,255,2,3,0
76772,0,246,4522,0,0,89,255,4,12,0
76773,0,0,0,0,0,121,255,1,1,0
76775,0,239,23305,0,0,43,255,11,15,0
76776,0,30,0,0,0,255,5,1,4,0
76777,0,938,384,0,0,255,20,1,1,0
76778,0,516,4,0,0,255,255,357,357,0
76779,0,304,1680,0,0,255,255,6,6,0
76785,0,297,924,0,0,255,255,4,4,0
76788,0,226,1230,0,0,255,255,23,23,0
76789,0,516,4,0,0,255,255,479,479,0
76792,0,305,1688,0,0,78,255,4,4,0
76794,7761,284,1726,0,0,212,21,1,1,0
76798,0,44,44,0,0,255,254,169,168,0
76799,0,45,127,0,0,255,255,68,148,0
76801,0,200,296,0,0,255,255,8,10,0
76802,0,59,0,0,0,24,18,8,8,0
76803,0,43,133,0,0,251,197,49,129,0
76805,0,267,345,0,0,20,255,5,5,0
76806,0,299,4231,0,0,49,255,14,14,0
76808,0,0,0,0,0,22,255,2,2,0
76810,1729,146,105,0,0,255,1,1,1,0
76811,0,211,4029,0,0,32,255,3,3,0
76816,0,1010,0,0,0,6,116,2,2,0
76821,0,337,8909,0,0,38,255,5,7,0
76822,0,265,344,0,0,26,255,1,4,0
76824,5196,146,105,0,0,255,1,1,1,0
76825,0,14052,0,0,0,255,81,2,2,0
76826,0,199,332,0,0,255,255,11,27,0
76828,0,44,44,0,0,255,228,132,134,0
76829,0,352,6207,0,0,255,255,6,7,0
76831,0,1156,337,0,0,229,182,1,2,0
76832,0,0,763,0,0,7,250,7,7,0
76833,0,215,811,0,0,255,255,15,15,0
76835,0,0,0,0,0,4,162,1,1,0
76836,0,305,370,0,0,255,255,5,5,0
76837,0,221,1587,0,0,255,255,5,5,0
76839,0,221,934,0,0,93,255,10,26,0
76840,0,346,397,0,0,255,255,10,46,0
76843,0,209,910,0,0,7,7,7,7,0
76846,0,1363,0,0,0,69,1,22,1,0
76850,0,222,3423,0,0,165,255,3,4,0
76851,0,272,4139,0,0,106,255,2,2,0
76852,28,282,903,0,0,227,43,1,1,0
76853,0,226,9284,0,0,255,255,19,19,0
76854,0,300,7038,0,0,20,255,8,8,0
76855,0,213,17753,0,0,8,255,1,1,0
76856,0,252,285,0,0,101,255,8,8,0
76857,0,323,2943,0,0,139,139,2,2,0
76860,0,0,0,0,0,119,5,4,3,0
76861,0,332,19600,0,0,14,255,2,2,0
76862,0,326,4405,0,0,38,255,11,11,0
76863,0,33,0,0,0,51,34,3,6,0
76864,0,304,335,0,0,3,255,3,5,0
76865,1,106,2089,0,0,73,2,1,1,0
76866,3,1351,413,0,0,212,150,1,1,0
76868,0,259,1317,0,0,183,255,11,11,0
76869,0,200,6421,0,0,11,255,1,2,0
76870,0,33,33,0,0,130,127,1,3,0
76871,0,331,1417,0,0,34,255,3,3,0
76873,899,69,906,0,0,53,12,1,1,0
76876,0,216,1308,0,0,130,255,20,30,0
76877,0,0,0,0,0,13,253,1,1,0
76878,0,163,14286,0,0,255,255,2,2,0
76881,0,255,1414,0,0,255,255,18,20,0
76883,0,46,46,0,0,255,255,8,12,0
76884,0,315,978,0,0,5,255,5,5,0
76889,0,296,1024,0,0,255,255,24,24,0
76890,0,304,342,0,0,10,255,10,10,0
76891,4,7,136,0,0,61,9,1,1,0
76892,2,651,9615,0,0,43,1,1,1,0
76893,2349,146,105,0,0,255,1,1,1,0
76899,0,45,78,0,0,255,201,129,129,0
76900,0,205,308,0,0,255,255,6,19,0
76901,5,1503,393,0,0,255,13,1,4,0
76904,0,327,2245,0,0,255,255,7,12,0
76905,0,214,7864,0,0,255,255,36,36,0
76906,0,46,135,0,0,238,183,12,78,0
76907,0,244,2634,0,0,187,255,2,2,0
76908,0,321,6310,0,0,5,230,5,15,0
76910,0,320,2475,0,0,255,255,23,23,0
76914,0,44,73,0,0,255,255,146,146,0
76916,0,0,0,0,0,4,242,1,2,0
76917,0,45,128,0,0,255,198,76,158,0
76918,0,281,15105,0,0,255,255,4,4,0
76919,0,45,45,0,0,255,254,124,123,0
76924,0,105,146,0,0,67,56,1,1,0
76925,0,182,0,0,0,255,14,2,1,0
76927,0,1199,0,0,0,255,107,1,1,0
76928,0,225,1453,0,0,83,255,8,8,0
76929,0,226,2977,0,0,6,255,6,8,0
76931,0,207,8422,0,0,255,255,9,10,0
76932,0,7422,0,0,0,30,121,7,7,0
76933,0,1214,0,0,0,255,22,16,16,0
76935,0,44,44,0,0,255,255,20,31,0
76937,0,259,407,0,0,90,255,16,17,0
76938,0,35,0,0,0,93,34,4,4,0
76939,0,226,12202,0,0,177,255,5,7,0
76940,0,230,7943,0,0,255,255,10,11,0
76941,0,43,136,0,0,200,167,311,310,0
76942,0,282,3691,0,0,255,255,8,10,0
76943,0,729,327,0,0,150,95,1,1,0
76945,966,147,105,0,0,255,2,4,2,0
76947,0,208,514,0,0,11,255,1,1,0
76948,13,784,330,0,0,169,88,1,1,0
76950,1,2914,545,0,0,29,211,1,2,0
76951,0,78,0,0,0,255,27,51,11,0
76952,0,44,44,0,0,255,254,65,145,0
76953,0,0,0,0,0,255,4,1,1,0
76955,0,340,259,0,0,255,255,5,5,0
76956,0,4892,0,0,0,84,1,14,1,0
76958,0,147,438,0,0,20,255,1,1,0
76960,0,263,23238,0,0,2,255,2,2,0
76961,0,0,0,0,0,10,217,1,1,0
76965,0,260,16811,0,0,59,194,2,2,0
76969,0,0,0,0,0,117,255,2,7,0
76972,0,908,329,0,0,69,34,1,1,0
76974,0,352,1425,0,0,255,255,3,4,0
76975,0,299,1524,0,0,255,255,13,18,0
76976,0,338,4544,0,0,14,22,14,21,0
76977,0,15722,0,0,0,214,68,2,2,0
76979,0,187,10182,0,0,12,255,6,6,0
76980,0,43,67,0,0,255,255,187,187,0
76981,0,367,1251,0,0,23,162,3,3,0
76982,0,296,655,0,0,187,255,36,36,0
76984,0,351,14399,0,0,3,255,3,4,0
76989,0,383,0,0,0,182,33,1,1,0
76993,0,328,2943,0,0,255,255,5,9,0
76995,0,0,0,0,0,3,203,1,1,0
76997,0,814,328,0,0,201,163,1,2,0
77002,0,231,6322,0,0,11,255,6,6,0
77003,0,313,8919,0,0,55,255,5,27,0
77006,3,2968,328,0,0,154,119,3,3,0
77009,0,641,0,0,0,87,29,2,2,0
77010,0,285,434,0,0,255,255,31,31,0
77016,0,357,451,0,0,255,255,7,24,0
77017,0,0,0,0,0,4,254,1,1,0
77022,0,1030,0,0,0,255,47,2,2,0
77025,0,324,1973,0,0,255,255,17,27,0
77028,0,308,4597,0,0,4,255,4,4,0
77029,0,254,1189,0,0,12,255,12,12,0
77030,0,300,356,0,0,72,255,13,13,0
77032,0,224,370,0,0,255,255,12,12,0
77035,0,0,0,0,0,29,202,1,1,0
77038,0,340,1165,0,0,255,255,24,24,0
77041,1,10,38,0,0,96,11,1,1,0
77045,0,46,74,0,0,255,250,155,156,0
77046,0,175337,0,0,0,234,82,1,1,0
77048,4,517,282,0,0,110,98,1,1,0
77049,0,260,8162,0,0,255,255,16,17,0
77051,23,231,767,0,0,2,2,1,1,0
77052,0,298,1007,0,0,255,255,19,20,0
77057,0,268,258,0,0,6,255,1,52,0
77058,0,238,6078,0,0,157,255,5,6,0
77064,0,207,1158,0,0,24,255,21,22,0
77065,0,293,655,0,0,35,255,14,14,0
77066,0,347,2288,0,0,18,255,2,2,0
77074,12880,146,105,0,0,255,1,1,1,0
77075,0,44,150,0,0,255,254,75,155,0
77076,0,294,1719,0,0,255,255,12,12,0
77080,0,0,0,0,0,14,255,2,4,0
77082,0,312,487,0,0,255,255,13,16,0
77083,0,1690,0,0,0,50,58,4,4,0
77085,0,2024,333,0,0,213,177,1,1,0
77086,0,243,7332,0,0,255,255,13,13,0
77087,0,232,1035,0,0,255,255,41,68,0
77090,0,203,25948,0,0,72,255,12,12,0
77091,0,284,255,0,0,255,255,10,10,0
77092,0,42,126,0,0,195,162,306,305,0
77096,0,276,7692,0,0,5,255,5,12,0
77100,3577,145,105,0,0,255,4,1,1,0
77101,0,42,130,0,0,255,255,131,211,0
77102,0,287,1856,0,0,255,255,22,26,0
77104,0,0,0,0,0,3,255,1,3,0
77105,0,303,280,0,0,242,255,10,10,0
77106,0,258,194,0,0,54,254,3,3,0
77107,0,316,1381,0,0,9,255,4,5,0
77111,2,2194619,0,0,0,248,153,2,2,0
77113,0,42,108,0,0,255,241,1,1,0
77114,0,1361,331,0,0,166,119,1,1,0
77117,2,658,330,0,0,3,64,1,2,0
77118,0,233,2507,0,0,255,251,6,6,0
77119,0,148,684,0,0,19,255,1,6,0
77120,0,240,3233,0,0,255,255,20,22,0
77121,0,352,762,0,0,141,255,12,52,0
77122,5190,146,105,0,0,255,2,4,2,0
77123,0,342,2971,0,0,255,255,6,6,0
77124,0,306,24583,0,0,255,255,20,20,0
77130,0,0,0,0,0,7,59,1,1,0
77134,0,9198,0,0,0,180,1,4,1,0
77135,31,1187,3380,0,0,229,61,1,1,0
77136,0,45,138,0,0,255,205,129,129,0
77138,4,3117,365,0,0,81,138,1,1,0
77139,0,241,307,0,0,3,255,3,6,0
77140,4625,146,105,0,0,255,2,5,2,0
77141,0,238,1590,0,0,79,255,1,22,0
77142,0,204,525,0,0,147,255,2,3,0
77144,0,325,582,0,0,26,255,3,3,0
77146,0,8,415,0,0,100,8,1,1,0
77147,0,232,23742,0,0,7,255,2,3,0
77148,0,299,457,0,0,6,255,3,3,0
77150,0,45,130,0,0,255,255,92,171,0
77153,0,316,655,0,0,119,255,5,5,0
77154,0,12324,0,0,0,255,61,1,1,0
77155,0,235,1261,0,0,79,111,8,10,0
77156,0,183,0,0,0,255,27,2,1,0
77159,0,325,737,0,0,10,255,1,14,0
77160,0,289,2321,0,0,179,255,1,29,0
77161,1,2021,434,0,0,198,136,1,2,0
77162,0,219,6718,0,0,40,255,4,4,0
77163,0,343,1419,0,0,19,255,3,5,0
77164,0,281,9637,0,0,9,255,9,14,0
77166,0,202,1952,0,0,255,255,37,37,0
77168,0,211,1415,0,0,42,42,5,13,0
77170,0,160,389,0,0,11,255,1,2,0
77172,0,192,2152,0,0,38,255,16,17,0
77173,0,46,72,0,0,255,254,118,117,0
77174,2560,147,105,0,0,255,2,1,1,0
77175,0,768,0,0,0,255,117,11,11,0
77177,0,227,4393,0,0,71,255,1,1,0
77179,0,192,0,0,0,255,152,1,1,0
77180,0,43,74,0,0,255,224,226,226,0
77183,0,226,396,0,0,255,255,18,18,0
77184,0,748,0,0,0,2,75,1,1,0
77190,0,327,2662,0,0,170,255,9,9,0
77195,1,4016,334,0,0,255,140,1,1,0
77197,0,200,267,0,0,107,255,8,8,0
77200,0,196,2013,0,0,140,255,9,10,0
77202,0,7,138,0,0,18,5,1,1,0
77203,0,1472,323,0,0,211,216,1,1,0
77205,0,242,486,0,0,255,255,31,36,0
77206,8213,147,105,0,0,255,2,2,2,0
77207,0,42,42,0,0,255,73,3,6,0
77208,0,361,250,0,0,8,255,6,6,0
77209,5937,146,105,0,0,255,1,1,1,0
77210,0,281,5594,0,0,85,255,1,1,0
77211,0,12,0,0,0,145,19,1,1,0
77213,0,317,411,0,0,255,255,23,28,0
77215,0,164,4038,0,0,7,255,7,7,0
77216,0,44,44,0,0,255,255,8,12,0
77217,0,292,45784,0,0,47,255,1,12,0
77220,0,0,0,0,0,81,201,1,1,0
77224,2,1272,333,0,0,56,134,1,2,0
77226,0,236,1564,0,0,255,255,19,19,0
77227,0,44,121,0,0,255,213,63,63,0
77229,0,0,0,0,0,1,152,1,1,0
77230,1824,147,105,0,0,255,1,1,1,0
77234,0,111,43,0,0,178,145,289,288,0
77235,0,1216,331,0,0,111,67,1,1,0
77238,0,394,1908,0,0,255,255,6,6,0
77239,0,246,36983,0,0,255,255,1,2,0
77245,0,316,1376,0,0,255,255,2,2,0
77250,0,209,1660,0,0,95,255,30,38,0
77252,0,327,1310,0,0,1,204,2,2,0
77257,0,45,74,0,0,255,219,242,246,0
77258,0,1090,326,0,0,161,128,1,2,0
77259,0,305,1211,0,0,255,255,1,22,0
77260,0,170,5610,0,0,12,70,1,7,0
77262,0,105,147,0,0,255,232,8,2,0
77263,0,199,370,0,0,11,38,11,11,0
77264,0,304,2112,0,0,12,255,10,10,0
77265,0,12,0,0,0,180,48,1,1,0
77266,0,236,548,0,0,9,255,1,1,0
77268,719,146,105,0,0,255,1,2,1,0
77270,0,1291,326,0,0,199,184,1,1,0
77272,0,567,0,0,0,161,43,1,1,0
77273,0,344,274,0,0,15,255,15,15,0
77275,0,213,321,0,0,255,255,31,33,0
77276,0,265,14515,0,0,200,255,4,6,0
77277,5394,147,105,0,0,255,1,1,1,0
77279,0,44,128,0,0,255,254,80,160,0
77281,0,204,8774,0,0,185,255,10,12,0
77282,0,183,0,0,0,255,11,2,1,0
77283,0,0,0,0,0,9,255,1,2,0
77284,0,43,129,0,0,255,254,76,156,0
77286,0,335,3608,0,0,150,255,16,16,0
77288,0,516,4,0,0,255,255,364,364,0
77291,21,227,768,0,0,11,2,1,1,0
77292,0,215,3310,0,0,19,255,4,10,0
77293,0,195,255,0,0,74,74,1,5,0
77295,0,245,577,0,0,11,255,1,1,0
77300,0,44,110,0,0,255,255,181,181,0
77302,0,200,16060,0,0,16,216,3,9,0
77303,0,231,8661,0,0,2,255,2,2,0
77304,0,105,105,0,0,255,239,7,1,0
77308,0,282,1745,0,0,72,255,8,8,0
77310,2,905,333,0,0,20,131,1,1,0
77311,1,1145,331,0,0,255,167,1,1,0
77312,0,287,788,0,0,255,255,16,30,0
77314,0,236,5989,0,0,255,255,2,2,0
77316,0,145,0,0,0,255,1,1,1,0
77317,0,253,1569,0,0,137,255,8,8,0
77318,0,43,127,0,0,255,244,69,149,0
77320,3,1021,451,0,0,147,146,1,1,0
77322,0,250,513,0,0,33,131,1,4,0
77327,0,1191,374,0,0,6,140,1,2,0
77328,1,1235,335,0,0,120,90,1,2,0
77329,21,245,773,0,0,230,66,1,1,0
77330,0,1007,335,0,0,145,122,2,1,0
77331,0,42,71,0,0,255,238,179,180,0
77332,0,45,111,0,0,255,253,6,6,0
77333,0,193,32944,0,0,1,1,2,2,0
77336,0,289,6534,0,0,255,255,16,16,0
77338,0,300,1354,0,0,255,255,10,14,0
77339,0,46,140,0,0,210,171,208,285,0
77341,0,0,0,0,0,4,255,2,2,0
77342,0,0,0,0,0,18,249,1,3,0
77345,0,45,73,0,0,255,236,199,199,0
77353,0,223,3616,0,0,73,207,18,26,0
77354,0,275,2139,0,0,18,255,18,18,0
77358,12,44,110,0,0,155,149,3,12,0
77359,0,44,44,0,0,255,255,113,113,0
77360,0,308,5191,0,0,13,255,1,1,0
77361,1,2701,415,0,0,15,143,1,3,0
77362,0,221,622,0,0,13,255,13,14,0
77363,0,44,72,0,0,255,254,183,182,0
77364,0,15876,0,0,0,254,1,15,1,0
77365,0,42,42,0,0,255,236,14,20,0
77367,1,1458,367,0,0,247,175,1,2,0
77371,0,43,70,0,0,255,255,128,128,0
77372,0,311,488,0,0,51,255,10,10,0
77373,0,7280,0,0,0,40,80,3,3,0
77374,0,44,72,0,0,255,221,314,314,0
77376,0,236,731,0,0,24,255,4,8,0
77377,0,90,30,0,0,80,56,4,4,0
77378,1,1046,328,0,0,32,207,2,3,0
77380,0,239,529,0,0,201,255,5,5,0
77382,0,236,530,0,0,3,93,3,3,0
77383,1,7,137,0,0,255,18,2,1,0
77386,27,890,2586,0,0,69,25,1,1,0
77389,0,1376,0,0,0,255,53,3,3,0
77390,0,45,127,0,0,255,254,65,145,0
77392,0,105,146,0,0,255,235,5,1,0
77394,0,207,1695,0,0,16,255,16,16,0
77407,0,46,46,0,0,255,255,179,179,0
77409,0,203,171,0,0,236,255,20,20,0
77410,2219,145,105,0,0,255,1,1,1,0
77411,0,209,5766,0,0,76,255,10,16,0
77416,0,207,930,0,0,255,255,10,14,0
77418,0,229,258,0,0,255,255,13,13,0
77419,0,45,75,0,0,255,254,318,317,0
77421,0,33,0,0,0,255,31,2,11,0
77422,0,312,2993,0,0,206,255,7,7,0
77423,0,203,313,0,0,10,250,8,8,0
77425,0,238,720,0,0,255,255,27,27,0
77426,0,1980,278,0,0,105,125,1,1,0
77427,0,249,272,0,0,255,254,1,2,0
77429,0,45,139,0,0,255,233,67,147,0
77431,0,258,11380,0,0,255,251,9,10,0
77433,4686,146,105,0,0,255,2,2,2,0
77434,0,220,29567,0,0,3,255,2,15,0
77435,0,59,0,0,0,255,155,14,14,0
77436,0,199,9358,0,0,255,255,4,4,0
77440,0,241,338,0,0,255,255,4,4,0
77442,0,0,0,0,0,42,154,1,3,0
77444,0,34,0,0,0,205,19,1,2,0
77445,0,9198,0,0,0,255,34,6,6,0
77446,0,236,7325,0,0,17,255,7,17,0
77448,0,43,68,0,0,255,255,100,100,0
77449,1,1123,328,0,0,172,138,1,1,0
77451,0,44,88,0,0,255,173,216,217,0
77452,0,147,0,0,0,4,1,1,1,0
77453,0,1556,0,0,0,178,59,7,7,0
77454,0,12,0,0,0,113,81,2,2,0
77458,0,45,142,0,0,255,255,74,152,0
77464,0,0,0,0,0,1,255,1,3,0
77465,0,228,774,0,0,53,255,11,11,0
77466,0,209,1385,0,0,13,27,1,1,0
77467,1,977,365,0,0,45,164,1,1,0
77476,0,234,1211,0,0,12,255,12,12,0
77478,0,904,328,0,0,238,170,1,2,0
77482,0,567,0,0,0,255,121,1,1,0
77484,15,803,330,0,0,139,129,1,1,0
77485,0,302,5157,0,0,7,255,7,7,0
77487,0,30,0,0,0,255,4,8,1,0
77488,0,355,327,0,0,255,255,23,28,0
77489,0,252,0,0,0,119,25,1,1,0
77492,0,722,330,0,0,150,169,2,1,0
77497,0,297,1705,0,0,255,255,29,29,0
77499,0,1737,333,0,0,105,142,1,1,0
77501,611,146,105,0,0,255,4,1,1,0
77502,0,409,6033,0,0,28,245,9,9,0
77503,3,1183,397,0,0,21,189,1,3,0
77504,0,216,8320,0,0,13,255,6,18,0
77506,0,202,665,0,0,225,255,1,1,0
77507,0,233,651,0,0,177,255,2,3,0
77509,15,267,0,0,0,14,255,1,2,0
77510,5,204822,331,0,0,23,30,1,1,0
77511,0,641,0,0,0,39,38,2,2,0
77513,0,204,2807,0,0,255,255,17,17,0
77514,0,383,0,0,0,61,65,2,2,0
77516,0,214,10782,0,0,6,255,6,8,0
77520,0,261,1100,0,0,3,255,2,2,0
77523,0,9,38,0,0,128,5,1,1,0
77524,0,43,69,0,0,255,172,107,107,0
77527,0,43,126,0,0,255,251,200,200,0
77528,0,0,0,0,0,177,255,2,2,0
77530,0,244,1451,0,0,226,255,19,44,0
77531,0,343,420,0,0,255,255,18,21,0
77532,0,278,296,0,0,255,255,3,32,0
77538,22,485,237720,0,0,216,66,1,1,0
77543,0,209,12884,0,0,129,129,11,11,0
77545,0,2728,306,0,0,80,67,1,1,0
77546,0,336,1352,0,0,255,255,20,20,0
77547,0,206,2750,0,0,97,255,1,13,0
77549,0,321,2734,0,0,41,255,19,19,0
77550,0,30,0,0,0,34,131,1,1,0
77551,0,322,707,0,0,244,255,19,19,0
77554,0,336,5480,0,0,129,255,1,12,0
77557,0,217,760,0,0,28,113,2,3,0
77559,0,12,0,0,0,10,107,2,2,0
77560,0,0,0,0,0,43,255,1,2,0
77561,0,266,2424,0,0,255,235,1,1,0
77564,0,191,21636,0,0,255,255,1,1,0
77565,0,376,622,0,0,255,255,5,7,0
77566,0,2804,335,0,0,83,162,1,1,0
77568,0,45,130,0,0,255,254,70,150,0
77570,0,1184,332,0,0,155,178,1,1,0
77571,0,348,716,0,0,255,255,13,13,0
77572,0,30,0,0,0,16,122,1,1,0
77575,0,41,127,0,0,255,254,149,231,0
77576,2,1389,368,0,0,207,104,1,2,0
77577,0,0,0,0,0,33,255,1,1,0
77579,2560,147,105,0,0,255,2,2,2,0
77580,0,307,20567,0,0,38,255,5,5,0
77582,0,291,302,0,0,255,255,17,17,0
77584,0,260,2979,0,0,26,255,5,5,0
77586,0,209,5949,0,0,5,255,5,5,0
77587,0,377,9976,0,0,103,255,4,4,0
77588,2700,147,105,0,0,255,1,1,1,0
77589,0,749,0,0,0,137,48,2,2,0
77593,2,886,330,0,0,157,96,2,3,0
77594,0,281,440,0,0,255,255,30,33,0
77596,0,30,0,0,0,255,2,5,1,0
77598,0,231,403,0,0,23,255,2,16,0
77599,0,43,78,0,0,255,254,307,307,0
77601,2,642,331,0,0,21,143,1,3,0
77602,0,0,0,0,0,5,5,1,1,0
77604,0,246,255,0,0,61,250,9,11,0
77606,0,44,70,0,0,255,226,256,256,0
77609,0,42,42,0,0,255,224,11,17,0
77613,0,326,1269,0,0,23,220,4,7,0
77616,0,227,2068,0,0,57,255,29,29,0
77620,0,332,976,0,0,255,255,8,8,0
77622,0,218,303,0,0,213,255,9,9,0
77625,0,205,622,0,0,255,255,3,3,0
77627,0,8737,0,0,0,208,35,11,11,0
77628,0,785,328,0,0,176,143,1,1,0
77630,0,214,1568,0,0,45,255,44,44,0
77631,0,232,98,0,0,2,255,1,3,0
77634,2355,146,105,0,0,255,1,5,1,0
77636,0,183,0,0,0,255,14,2,1,0
77637,0,44,135,0,0,255,253,192,272,0
77641,0,854,0,0,0,139,53,3,3,0
77645,0,0,0,0,0,25,25,1,1,0
77647,0,740,0,0,0,28,54,2,2,0
77648,0,0,0,0,0,59,255,11,18,0
77649,0,216,86758,0,0,84,255,14,15,0
77655,0,876,330,0,0,255,147,1,2,0
